MarID,XMeters,YMeters,FishID,XMetFish,YMetFish,TotalArea,WaterArea,AreaMinWat,TotalLic,TotalCrime,CFS1,CFS2,CFS1Neigh,CFS2Neigh
810251,397329.8694,138634.3979,469,397363.7065,138626.928,10608.5032183268,0,10608.5032183268,0,15,13,4,80,20
810471,397228.8158,138511.2158,469,397363.7065,138626.928,4170.26001414815,0,4170.26001414815,2,0,2,1,65,24
810664,397228.8449,138674.005,469,397363.7065,138626.928,4703.75569141227,0,4703.75569141227,1,0,0,0,70,9
810727,397329.9139,138387.585,469,397363.7065,138626.928,7970.33850562176,0,7970.33850562176,0,3,9,9,71,21
811633,397228.9117,138593.0605,469,397363.7065,138626.928,4863.11351668675,0,4863.11351668675,2,0,4,1,79,14
812182,397609.9003,138792.6856,469,397363.7065,138626.928,3872.51847059091,0,3872.51847059091,5,10,1,1,56,22
813247,397116.5686,138634.4094,469,397363.7065,138626.928,11939.8942376463,0,11939.8942376463,0,13,27,1,74,17
813505,397431.0059,138753.1351,469,397363.7065,138626.928,3947.55659346321,0,3947.55659346321,0,0,1,1,42,7
813671,397564.4522,138854.3949,469,397363.7065,138626.928,5376.63112688261,0,5376.63112688261,0,6,0,4,22,12
901076,397564.61,138634.45,469,397363.7065,138626.928,4518.34727551539,0,4518.34727551539,0,1,11,4,43,10
901077,397431.08,138634.51,469,397363.7065,138626.928,5112.45166988247,0,5112.45166988247,1,5,8,2,66,11
902876,397228.88,138387.68,469,397363.7065,138626.928,4406.12581794036,0,4406.12581794036,1,5,1,0,43,14
902877,397228.9576,138470.3117,469,397363.7065,138626.928,3246.45049844997,0,3246.45049844997,0,5,10,7,34,14
903573,397229.13,138792.68,469,397363.7065,138626.928,5386.70053690848,0,5386.70053690848,2,15,4,3,27,12
904077,397431.14,138792.74,469,397363.7065,138626.928,4252.10826243005,0,4252.10826243005,0,9,1,2,45,7
904906,397115.98,138470.29,469,397363.7065,138626.928,4617.28265369506,0,4617.28265369506,0,15,1,4,40,12
905972,397229.03,138714.01,469,397363.7065,138626.928,5052.34820585179,0,5052.34820585179,1,28,3,2,47,3
906120,397228.91,138552.12,469,397363.7065,138626.928,5390.63104204676,0,5390.63104204676,1,28,0,3,77,17
906164,397228.66,138634,469,397363.7065,138626.928,4319.76865216089,0,4319.76865216089,1,10,1,2,58,6
906720,397564.51,138792.5,469,397363.7065,138626.928,3951.51951535728,0,3951.51951535728,1,6,4,3,12,10
907184,397430.95,138387.33,469,397363.7065,138626.928,5014.25785585224,0,5014.25785585224,0,8,9,0,59,17
907266,397564.75,138470.09,469,397363.7065,138626.928,5841.44928351303,0,5841.44928351303,0,1,8,4,33,4
907267,397431.17,138469.63,469,397363.7065,138626.928,5177.89451695132,0,5177.89451695132,0,5,17,3,62,11
907475,397430.92,138713.53,469,397363.7065,138626.928,4559.94671250673,0,4559.94671250673,0,15,2,1,44,12
800252,397921.5291,138712.8171,470,397863.7065,138626.928,7743.41213282521,0,7743.41213282521,12,22,5,0,46,24
800465,397833.6919,138469.6011,470,397863.7065,138626.928,6853.95543720526,0,6853.95543720526,0,7,5,0,87,16
800541,398055.9098,138735.9541,470,397863.7065,138626.928,3590.65956519207,0,3590.65956519207,0,1,0,1,4,7
800645,397832.9968,138854.7292,470,397863.7065,138626.928,4868.5586609973,0,4868.5586609973,0,4,25,3,24,8
800737,397655.29,138446.7341,470,397863.7065,138626.928,1312.35295618474,0,1312.35295618474,0,3,0,1,30,3
800874,397833.8746,138551.8959,470,397863.7065,138626.928,6833.18440290083,0,6833.18440290083,0,6,11,2,127,26
801143,398010.0873,138818.9404,470,397863.7065,138626.928,4355.09797764854,0,4355.09797764854,1,10,1,0,0,8
801192,397655.5808,138854.3904,470,397863.7065,138626.928,4846.01648983412,0,4846.01648983412,1,5,1,0,23,21
802075,397701.2309,138567.8694,470,397863.7065,138626.928,3020.97176316898,0,3020.97176316898,0,3,0,0,31,14
802099,398010.2047,138551.8104,470,397863.7065,138626.928,6735.97647680315,0,6735.97647680315,0,9,10,3,86,21
802100,397965.704,138634.1589,470,397863.7065,138626.928,3620.92311798978,0,3620.92311798978,0,4,2,2,77,5
802707,397655.2258,138713.5451,470,397863.7065,138626.928,7094.94819515334,0,7094.94819515334,0,15,26,10,30,12
802842,398099.7086,138672.4153,470,397863.7065,138626.928,2277.90524297894,0,2277.90524297894,2,15,0,0,8,9
803345,397700.6652,138792.4298,470,397863.7065,138626.928,4066.5909309381,0,4066.5909309381,2,35,1,1,56,15
803579,397775.3803,138792.628,470,397863.7065,138626.928,2279.30088186743,0,2279.30088186743,0,0,0,0,43,8
803946,397700.6418,138469.6699,470,397863.7065,138626.928,2911.33131206859,0,2911.33131206859,0,3,4,3,22,10
805059,397923.4421,138834.5444,470,397863.7065,138626.928,3326.90712909485,0,3326.90712909485,1,2,0,1,34,18
805374,397921.4317,138592.89,470,397863.7065,138626.928,3662.89928277188,0,3662.89928277188,0,15,6,1,115,20
807623,397921.4166,138510.51,470,397863.7065,138626.928,3621.15174999837,0,3621.15174999837,0,0,11,2,97,10
807712,397655.3491,138491.3296,470,397863.7065,138626.928,1198.99030526702,0,1198.99030526702,0,0,1,0,22,4
808435,397745.94,138427.5181,470,397863.7065,138626.928,3620.17516953715,0,3620.17516953715,1,0,3,0,84,13
808511,397826.7886,138634.1925,470,397863.7065,138626.928,8454.16779272169,0,8454.16779272169,0,8,6,7,68,8
810390,397768.204,138713.4864,470,397863.7065,138626.928,8520.42611029198,0,8520.42611029198,0,8,1,0,88,26
810617,397746.0929,138510.1832,470,397863.7065,138626.928,3524.11691012652,0,3524.11691012652,0,0,4,5,71,14
810622,397693.7389,138634.2423,470,397863.7065,138626.928,3151.6724872592,0,3151.6724872592,0,4,4,1,63,16
810694,398010.3108,138697.3399,470,397863.7065,138626.928,4659.41314810755,0,4659.41314810755,0,7,0,0,16,7
810731,397746.1231,138594.1073,470,397863.7065,138626.928,3326.00194449368,0,3326.00194449368,0,0,2,1,66,18
810946,397833.4837,138386.363,470,397863.7065,138626.928,6817.17499158264,0,6817.17499158264,0,3,4,2,100,15
811043,398099.3627,138387.3199,470,397863.7065,138626.928,7959.35154874338,0,7959.35154874338,0,16,4,4,18,16
811285,398054.5552,138634.0628,470,397863.7065,138626.928,3701.46565985756,0,3701.46565985756,0,3,1,0,40,4
811317,398099.1365,138551.7901,470,397863.7065,138626.928,6844.34641018977,0,6844.34641018977,0,6,0,0,44,16
811339,398054.7,138469.4798,470,397863.7065,138626.928,4206.96473223809,0,4206.96473223809,0,2,3,6,46,13
811449,397655.332,138573.6508,470,397863.7065,138626.928,3970.96097928083,0,3970.96097928083,0,4,1,1,34,6
812786,397965.7255,138469.2766,470,397863.7065,138626.928,3490.93583931167,0,3490.93583931167,0,1,0,0,84,13
813548,398010.1529,138387.1948,470,397863.7065,138626.928,6743.84317911384,0,6743.84317911384,0,3,2,1,40,21
813652,397967.0425,138778.0966,470,397863.7065,138626.928,3362.92969685012,0,3362.92969685012,2,7,0,2,8,12
813703,397863.6259,138792.3342,470,397863.7065,138626.928,5491.31457650119,0,5491.31457650119,1,16,2,3,40,13
814110,398101.2227,138793.8251,470,397863.7065,138626.928,7955.71133849412,0,7955.71133849412,0,23,0,2,4,9
814261,397921.3347,138427.645,470,397863.7065,138626.928,3659.04768483335,0,3659.04768483335,0,0,8,2,39,4
815400,397745.9931,138854.2498,470,397863.7065,138626.928,4812.32436511426,0,4812.32436511426,0,9,4,4,41,10
900180,397655.29,138423.7303,470,397863.7065,138626.928,3318.28919062954,0,3318.28919062954,0,0,3,0,56,12
900226,397655.3651,138512.9214,470,397863.7065,138626.928,3310.43687169128,0,3310.43687169128,0,0,0,1,52,9
900565,397745.94,138468.9061,470,397863.7065,138626.928,2747.45902965908,0,2747.45902965908,0,1,0,3,50,8
900953,397921.38,138633.97,470,397863.7065,138626.928,4163.98577422711,0,4163.98577422711,0,6,13,1,48,10
900954,397922.52,138791.62,470,397863.7065,138626.928,3108.40605129044,0,3108.40605129044,4,6,1,9,7,6
901524,397655.33,138469.7379,470,397863.7065,138626.928,1010.13779358103,0,1010.13779358103,0,1,0,0,23,4
902003,398010.15,138760.59,470,397863.7065,138626.928,3303.45329063987,0,3303.45329063987,0,0,0,2,2,5
902033,397655.29,138792.71,470,397863.7065,138626.928,3193.95768710142,0,3193.95768710142,3,4,1,0,47,12
902878,398099.08,138634.12,470,397863.7065,138626.928,2709.05079031735,0,2709.05079031735,0,2,1,1,3,2
902879,398101.32,138710.67,470,397863.7065,138626.928,2895.40071361352,0,2895.40071361352,0,7,3,3,0,5
903436,397804.7213,138792.4714,470,397863.7065,138626.928,3770.07610499106,0,3770.07610499106,0,2,4,0,31,6
903437,397746.04,138792.47,470,397863.7065,138626.928,2788.17337762312,0,2788.17337762312,0,5,0,1,12,5
904288,397921.44,138551.81,470,397863.7065,138626.928,3631.54302969748,0,3631.54302969748,0,2,12,5,92,8
905154,397921.36,138469.21,470,397863.7065,138626.928,2735.8365142059,0,2735.8365142059,0,2,2,0,61,4
905685,398099.31,138469.46,470,397863.7065,138626.928,3699.4430974174,0,3699.4430974174,1,1,1,0,7,13
906156,397732.1975,138634.2669,470,397863.7065,138626.928,3928.79303992699,0,3928.79303992699,0,7,3,3,31,9
906157,397655.28,138634.38,470,397863.7065,138626.928,2931.36088005106,0,2931.36088005106,0,4,4,1,57,15
906686,398010.09,138469.53,470,397863.7065,138626.928,3661.70332963415,0,3661.70332963415,0,1,5,5,37,10
907040,397746.31,138551.46,470,397863.7065,138626.928,2908.82259008548,0,2908.82259008548,0,3,1,5,31,8
907041,398010.03,138634.09,470,397863.7065,138626.928,3232.96765514418,0,3232.96765514418,0,5,6,0,38,5
907290,397745.94,138386.13,470,397863.7065,138626.928,3701.74943217914,0,3701.74943217914,0,2,3,5,35,4
907391,397921.36,138386.08,470,397863.7065,138626.928,3627.89582414431,0,3627.89582414431,0,3,1,1,36,6
800011,398144.4854,138633.9746,471,398363.7065,138626.928,3218.37227341367,0,3218.37227341367,1,14,2,2,9,6
800055,398189.7957,138551.8343,471,398363.7065,138626.928,6759.31364271366,0,6759.31364271366,0,2,4,1,55,21
800082,398424.2879,138824.8561,471,398363.7065,138626.928,3026.35046616207,0,3026.35046616207,0,2,8,0,34,7
800090,398201.3649,138641.1761,471,398363.7065,138626.928,641.774881494452,0,641.774881494452,0,0,1,0,11,5
800097,398588.1109,138491.6678,471,398363.7065,138626.928,3929.22727443863,0,3929.22727443863,0,15,0,2,56,40
800502,398561.6954,138379.1028,471,398363.7065,138626.928,4039.75173194776,0,4039.75173194776,0,1,10,4,53,16
800717,398315.4847,138743.9414,471,398363.7065,138626.928,6555.33894812121,0,6555.33894812121,0,5,2,1,41,4
800875,398416.2368,138538.8881,471,398363.7065,138626.928,1285.86105460763,0,1285.86105460763,0,0,0,0,45,6
801113,398174.6874,138702.9977,471,398363.7065,138626.928,1531.73234625104,0,1531.73234625104,0,0,2,0,11,3
801659,398256.8696,138689.3956,471,398363.7065,138626.928,3298.98029923068,0,3298.98029923068,0,4,7,1,33,6
801826,398316.4187,138469.1516,471,398363.7065,138626.928,3052.11804055495,0,3052.11804055495,0,1,4,3,50,13
801830,398375.1352,138785.145,471,398363.7065,138626.928,2436.60295407461,0,2436.60295407461,0,0,0,0,50,2
802388,398380.772,138558.6336,471,398363.7065,138626.928,1168.22406317056,0,1168.22406317056,0,0,2,0,40,9
802864,398443.9658,138664.8383,471,398363.7065,138626.928,4559.25811024751,0,4559.25811024751,0,2,2,0,67,11
802980,398508.5112,138577.0479,471,398363.7065,138626.928,9122.40741587159,0,9122.40741587159,0,3,14,4,67,20
803064,398144.6696,138469.2099,471,398363.7065,138626.928,4580.44900668333,0,4580.44900668333,0,0,0,3,12,7
803778,398572.5871,138453.5624,471,398363.7065,138626.928,2091.77220878294,0,2091.77220878294,0,0,1,2,28,31
803958,398474.0054,138859.6476,471,398363.7065,138626.928,1630.30347134641,0,1630.30347134641,0,0,0,1,54,9
804177,398266.0936,138631.8011,471,398363.7065,138626.928,502.948565752059,0,502.948565752059,0,0,0,2,21,6
805027,398554.7456,138773.0947,471,398363.7065,138626.928,5140.90305183346,0,5140.90305183346,0,6,15,5,57,19
805269,398397.8283,138602.6259,471,398363.7065,138626.928,4220.88728735311,0,4220.88728735311,0,12,15,3,58,12
805403,398367.7212,138846.3002,471,398363.7065,138626.928,3633.19123677579,0,3633.19123677579,0,0,1,1,36,4
805428,398274.2211,138545.7573,471,398363.7065,138626.928,5466.47620008724,0,5466.47620008724,0,10,12,5,83,26
805737,398312.913,138595.3689,471,398363.7065,138626.928,3188.29006593688,0,3188.29006593688,1,8,7,12,49,12
806165,398358.7651,138428.8883,471,398363.7065,138626.928,2498.56465406134,0,2498.56465406134,0,1,4,5,40,13
806188,398438.8058,138500.2751,471,398363.7065,138626.928,1430.25864754544,0,1430.25864754544,0,6,0,0,29,1
806495,398474.6013,138506.7524,471,398363.7065,138626.928,2690.41078671703,0,2690.41078671703,0,3,6,0,28,10
806497,398274.1208,138411.1915,471,398363.7065,138626.928,4838.26214136848,0,4838.26214136848,0,4,4,0,56,19
807143,398358.3767,138519.89,471,398363.7065,138626.928,3273.23069115678,0,3273.23069115678,0,0,1,0,67,16
807160,398184.7863,138740.6082,471,398363.7065,138626.928,6248.38999800253,0,6248.38999800253,0,0,0,0,14,12
807218,398530.6645,138476.7153,471,398363.7065,138626.928,795.399951078347,0,795.399951078347,0,1,0,2,10,28
807657,398232.1958,138469.6691,471,398363.7065,138626.928,3759.2740229092,0,3759.2740229092,0,0,1,2,39,9
807837,398555.8531,138675.5036,471,398363.7065,138626.928,5824.42202037975,0,5824.42202037975,0,3,3,2,87,24
809359,398491.1913,138718.1734,471,398363.7065,138626.928,3708.90499466739,0,3708.90499466739,0,2,0,0,62,11
809701,398403.3158,138469.0458,471,398363.7065,138626.928,2502.76009415559,0,2502.76009415559,0,0,5,0,19,13
809751,398499.6861,138452.1452,471,398363.7065,138626.928,2518.67245037016,0,2518.67245037016,0,0,1,2,45,35
810091,398238.0066,138636.5533,471,398363.7065,138626.928,1926.68029649518,0,1926.68029649518,1,0,2,2,39,11
810770,398453.1408,138451.3995,471,398363.7065,138626.928,911.132818862363,0,911.132818862363,0,0,0,0,16,8
811726,398328.3169,138650.9013,471,398363.7065,138626.928,4470.04925404237,0,4470.04925404237,0,7,4,0,85,28
812586,398481.617,138798.355,471,398363.7065,138626.928,2387.49894718619,0,2387.49894718619,0,0,1,1,94,13
812954,398597.6696,138408.4025,471,398363.7065,138626.928,1432.4516742948,0,1432.4516742948,0,0,1,3,32,14
812984,398385.0211,138705.285,471,398363.7065,138626.928,3657.3717151898,0,3657.3717151898,0,2,0,0,37,3
812991,398432.5652,138758.4778,471,398363.7065,138626.928,3662.28267058474,0,3662.28267058474,0,5,3,0,50,3
813173,398184.8541,138665.341,471,398363.7065,138626.928,1217.2894348606,0,1217.2894348606,0,0,1,0,21,5
813402,398485.4157,138469.1948,471,398363.7065,138626.928,1084.6665721752,0,1084.6665721752,0,0,0,0,16,9
813496,398546.7668,138840.0514,471,398363.7065,138626.928,5096.0574264191,0,5096.0574264191,0,8,9,4,72,20
813542,398218.3652,138732.392,471,398363.7065,138626.928,2744.47960293579,0,2744.47960293579,0,4,2,0,30,4
814805,398408.1731,138411.0537,471,398363.7065,138626.928,3729.98914596609,0,3729.98914596609,0,0,0,6,65,18
815318,398131.2249,138694.2607,471,398363.7065,138626.928,1830.6120766787,0,1830.6120766787,0,0,0,2,12,6
900300,398429.4815,138531.2501,471,398363.7065,138626.928,2031.24752534184,0,2031.24752534184,0,1,0,1,57,7
900383,398379.13,138752.02,471,398363.7065,138626.928,2373.46801151548,0,2373.46801151548,0,2,1,1,21,1
900384,398251.77,138736.43,471,398363.7065,138626.928,6784.65870114186,0,6784.65870114186,0,2,4,1,25,7
900571,398477.39,138831.79,471,398363.7065,138626.928,1904.03452508816,0,1904.03452508816,0,1,5,3,43,6
900802,398208.43,138652.56,471,398363.7065,138626.928,1190.00169555029,0,1190.00169555029,0,0,3,1,25,3
900803,398189.83,138634.48,471,398363.7065,138626.928,2078.47724740371,0,2078.47724740371,1,0,0,2,12,5
901469,398403.04,138546.61,471,398363.7065,138626.928,1243.15542069785,0,1243.15542069785,0,1,0,2,35,3
901470,398358.5,138570.65,471,398363.7065,138626.928,2397.71884023562,0,2397.71884023562,0,0,8,4,81,20
901973,398161.25,138678.07,471,398363.7065,138626.928,1163.5054066466,0,1163.5054066466,0,3,3,0,5,4
901974,398184.91,138728.87,471,398363.7065,138626.928,942.082997667016,0,942.082997667016,0,0,2,1,7,2
902896,398496.9,138671.47,471,398363.7065,138626.928,3951.58047545638,0,3951.58047545638,1,1,0,3,48,6
902897,398390.99,138658.56,471,398363.7065,138626.928,3011.60564052215,0,3011.60564052215,0,1,1,1,35,3
903041,398604,138436.75,471,398363.7065,138626.928,907.364565217168,0,907.364565217168,0,0,1,1,10,9
903042,398541.3956,138470.7878,471,398363.7065,138626.928,1452.1235483227,0,1452.1235483227,0,3,6,19,5,8
903479,398358.349,138388.6507,471,398363.7065,138626.928,2262.78023335691,0,2262.78023335691,0,1,1,0,15,13
903663,398267.585,138620.5538,471,398363.7065,138626.928,2208.47435364591,0,2208.47435364591,0,0,9,3,56,22
903664,398265.66,138643.11,471,398363.7065,138626.928,1429.28804422718,0,1429.28804422718,0,0,1,1,27,5
904384,398371.14,138818.27,471,398363.7065,138626.928,2849.40093224351,0,2849.40093224351,0,0,1,0,29,2
904385,398364.3,138874.33,471,398363.7065,138626.928,4376.57811719286,0,4376.57811719286,0,0,0,1,5,6
904398,398274.35,138469.72,471,398363.7065,138626.928,2837.9819982902,0,2837.9819982902,0,1,1,1,56,10
904603,398358.5,138469.13,471,398363.7065,138626.928,1977.0443454328,0,1977.0443454328,0,2,0,2,45,8
904859,398519.91,138482.6,471,398363.7065,138626.928,2040.30273139621,0,2040.30273139621,0,1,3,5,38,10
905722,398486,138764.94,471,398363.7065,138626.928,2488.78440517042,0,2488.78440517042,0,0,1,1,43,6
905875,398448.13,138469.3,471,398363.7065,138626.928,1059.17493899645,0,1059.17493899645,0,1,0,0,28,0
905897,398457.9973,138433.4565,471,398363.7065,138626.928,2167.50477444935,0,2167.50477444935,0,6,0,2,15,9
907199,398190.03,138469.19,471,398363.7065,138626.928,4949.95676047751,0,4949.95676047751,0,6,2,2,38,11
907289,398597.5907,138378.814,471,398363.7065,138626.928,1834.33492357476,0,1834.33492357476,0,0,4,4,57,16
801111,398945.5954,138427.7952,472,398863.7065,138626.928,4855.65770458885,0,4855.65770458885,0,0,11,2,125,17
801648,398649.7889,138659.1709,472,398863.7065,138626.928,1470.63136624276,0,1470.63136624276,0,0,2,0,20,5
801732,398759.3619,138601.4316,472,398863.7065,138626.928,2930.59785155456,0,2930.59785155456,0,3,5,1,62,14
801895,398638.7279,138583.0324,472,398863.7065,138626.928,7142.25709832657,0,7142.25709832657,1,4,7,4,78,12
802098,398745.9185,138752.2849,472,398863.7065,138626.928,3818.66554608737,0,3818.66554608737,0,0,10,0,43,7
802444,398829.4118,138633.6716,472,398863.7065,138626.928,4049.84971044885,0,4049.84971044885,0,4,11,5,39,6
803155,398847.6454,138712.5909,472,398863.7065,138626.928,7129.43203821841,0,7129.43203821841,0,11,3,1,131,11
803771,398885.9699,138792.4724,472,398863.7065,138626.928,5207.3436905536,0,5207.3436905536,0,0,5,0,109,8
803964,398923.8836,138642.1746,472,398863.7065,138626.928,1016.18455416376,0,1016.18455416376,0,0,5,2,24,2
804439,398945.8179,138640.0607,472,398863.7065,138626.928,861.712099415151,0,861.712099415151,0,0,0,0,62,12
804702,398945.9873,138510.0745,472,398863.7065,138626.928,4927.69725282383,0,4927.69725282383,0,10,11,1,149,32
804796,399080.4836,138468.4358,472,398863.7065,138626.928,10919.0588801053,0,10919.0588801053,0,3,8,11,152,20
804854,399080.4783,138633.33,472,398863.7065,138626.928,10707.6473320692,0,10707.6473320692,0,9,17,10,186,17
804938,398698.5215,138541.0172,472,398863.7065,138626.928,5167.85262201996,0,5167.85262201996,0,5,7,0,73,13
805343,398862.0199,138386.6785,472,398863.7065,138626.928,6237.48855323274,0,6237.48855323274,0,2,20,1,110,5
805382,398832.5038,138600.4582,472,398863.7065,138626.928,3219.57437840484,0,3219.57437840484,0,2,0,2,67,13
805459,398628.2001,138737.4677,472,398863.7065,138626.928,4280.55748989375,0,4280.55748989375,0,9,0,5,65,10
805694,399081.0358,138710.8522,472,398863.7065,138626.928,10900.2432920383,0,10900.2432920383,0,7,23,1,167,21
805786,398614.385,138431.11,472,398863.7065,138626.928,289.071332922514,0,289.071332922514,0,0,0,0,8,8
806068,398946.154,138854.105,472,398863.7065,138626.928,7253.6589292014,0,7253.6589292014,1,3,8,0,214,15
806149,398945.8278,138590.165,472,398863.7065,138626.928,4200.18660086473,0,4200.18660086473,1,4,22,2,158,31
806281,398923.9153,138629.8521,472,398863.7065,138626.928,772.816934020416,0,772.816934020416,1,0,1,0,70,5
807047,399074.8354,138550.8153,472,398863.7065,138626.928,11876.6861923916,0,11876.6861923916,0,8,28,10,168,37
808072,398633.2937,138484.4681,472,398863.7065,138626.928,1686.56428317216,0,1686.56428317216,0,0,2,0,34,9
809211,398825.7238,138854.0328,472,398863.7065,138626.928,5218.52399112045,0,5218.52399112045,0,8,7,2,98,1
810317,399074.9745,138792.1975,472,398863.7065,138626.928,13786.8840999715,0,13786.8840999715,0,6,24,4,223,11
810396,398784.145,138792.1796,472,398863.7065,138626.928,3048.79105813581,0,3048.79105813581,0,0,1,0,68,3
810450,398704.2147,138670.5561,472,398863.7065,138626.928,4033.4760740839,0,4033.4760740839,0,4,0,1,55,7
810895,398619.8209,138815.1401,472,398863.7065,138626.928,2663.52824925553,0,2663.52824925553,0,0,4,6,67,14
811577,398754.8998,138651.2671,472,398863.7065,138626.928,1245.06767110777,0,1245.06767110777,0,0,4,0,34,7
812154,398654.1239,138409.1802,472,398863.7065,138626.928,2302.93220384475,0,2302.93220384475,0,2,7,2,72,15
812266,398945.9436,138752.725,472,398863.7065,138626.928,4433.32261695425,0,4433.32261695425,0,2,5,2,153,9
812300,398766.8715,138519.0362,472,398863.7065,138626.928,4151.36352698794,0,4151.36352698794,1,0,7,1,108,10
812838,398739.2936,138827.6178,472,398863.7065,138626.928,2733.98343911959,0,2733.98343911959,0,0,6,0,39,4
813199,398858.524,138469.0399,472,398863.7065,138626.928,6813.8300996256,0,6813.8300996256,0,1,7,0,141,11
813274,398945.8008,138681.9909,472,398863.7065,138626.928,3473.25185139566,0,3473.25185139566,1,0,1,0,114,14
813601,398676.2387,138855.9229,472,398863.7065,138626.928,5824.62477292192,0,5824.62477292192,0,3,4,1,62,13
813800,398701.6276,138462.7567,472,398863.7065,138626.928,4846.66789325499,0,4846.66789325499,0,3,27,4,75,8
814198,399080.3943,138386.6129,472,398863.7065,138626.928,10807.6365319021,0,10807.6365319021,0,6,12,2,126,21
814265,398774.8591,138427.7702,472,398863.7065,138626.928,3702.73222720752,0,3702.73222720752,0,1,6,0,136,10
814392,398629.4803,138440.67,472,398863.7065,138626.928,642.906178621533,0,642.906178621533,0,0,4,1,12,7
814469,398751.4964,138690.7316,472,398863.7065,138626.928,1687.63299828797,0,1687.63299828797,0,7,0,1,18,2
814612,398648.8453,138687.6526,472,398863.7065,138626.928,1676.69128722879,0,1676.69128722879,0,0,1,0,26,9
814836,398848.6745,138551.222,472,398863.7065,138626.928,5945.45779810559,0,5945.45779810559,0,0,8,5,119,13
814934,398620.5483,138687.0266,472,398863.7065,138626.928,1210.33539579008,0,1210.33539579008,0,0,4,3,15,7
814972,398621.3179,138658.4491,472,398863.7065,138626.928,2110.71251129782,0,2110.71251129782,0,0,0,0,29,6
900122,398945.86,138712.96,472,398863.7065,138626.928,4129.02453466759,0,4129.02453466759,0,0,5,0,87,4
900195,398778.48,138386.71,472,398863.7065,138626.928,2266.50764390869,0,2266.50764390869,0,0,6,1,58,3
900441,398762.3321,138569.2273,472,398863.7065,138626.928,3112.53757658566,0,3112.53757658566,0,0,0,1,62,9
900442,398756.33,138633.63,472,398863.7065,138626.928,2040.7880205461,0,2040.7880205461,0,0,1,1,43,7
901302,398636.92,138653.37,472,398863.7065,138626.928,1226.5747845964,0,1226.5747845964,0,0,0,0,28,4
901303,398655.01,138672.28,472,398863.7065,138626.928,820.482588197022,0,820.482588197022,0,0,0,0,8,1
901970,398945.56,138386.67,472,398863.7065,138626.928,4482.42457392969,0,4482.42457392969,0,7,6,2,108,5
901971,398945.7,138468.92,472,398863.7065,138626.928,4559.91551472891,0,4559.91551472891,0,1,3,1,92,14
902135,398945.88,138551.23,472,398863.7065,138626.928,4527.18741389656,0,4527.18741389656,0,1,5,5,150,18
902701,398634.8261,138512.5477,472,398863.7065,138626.928,3342.31022564051,0,3342.31022564051,0,3,0,2,64,10
903521,398945.82,138651.0214,472,398863.7065,138626.928,1761.20853312098,0,1761.20853312098,0,3,3,0,49,12
903522,398902.1703,138632.805,472,398863.7065,138626.928,3529.76097105797,0,3529.76097105797,0,0,3,1,109,17
903885,398945.81,138629.1,472,398863.7065,138626.928,1963.795537915,0,1963.795537915,1,1,4,0,87,12
904553,398624.77,138425.47,472,398863.7065,138626.928,691.811601785283,0,691.811601785283,1,0,1,3,24,10
904721,398946.06,138792.49,472,398863.7065,138626.928,4793.335323827,0,4793.335323827,1,0,6,3,133,6
905062,398683.61,138393.13,472,398863.7065,138626.928,2663.64845889105,0,2663.64845889105,1,0,7,2,77,8
905774,398825.88,138792.32,472,398863.7065,138626.928,3686.63209351978,0,3686.63209351978,0,1,4,0,42,3
906100,398742.41,138792.02,472,398863.7065,138626.928,3002.58412293595,0,3002.58412293595,0,1,3,0,45,1
906247,398623.45,138781.59,472,398863.7065,138626.928,3634.84152106315,0,3634.84152106315,0,0,4,0,71,17
906248,398616.1,138848.68,472,398863.7065,138626.928,4828.93168001258,0,4828.93168001258,0,1,14,4,34,11
906290,398736.37,138863.23,472,398863.7065,138626.928,2266.06297804866,0,2266.06297804866,1,0,0,1,29,5
906359,398753.42,138668.9,472,398863.7065,138626.928,1453.9660766563,0,1453.9660766563,0,2,1,0,44,8
906617,398749.43,138712.55,472,398863.7065,138626.928,2846.34114233334,0,2846.34114233334,0,0,3,0,29,3
906752,398771.35,138468.84,472,398863.7065,138626.928,3617.05551258061,0,3617.05551258061,0,0,12,0,80,5
906761,398631.93,138456.38,472,398863.7065,138626.928,1332.81331484567,0,1332.81331484567,0,0,0,1,51,10
906806,398633.39,138693.4,472,398863.7065,138626.928,752.171360893579,0,752.171360893579,0,0,0,0,8,8
906847,398615.08,138673.79,472,398863.7065,138626.928,1025.04354023166,0,1025.04354023166,0,0,0,0,32,5
800083,399324.5509,138591.9746,473,399363.7065,138626.928,4560.62624178195,0,4560.62624178195,0,0,3,4,68,12
800091,399558.5,138823.1,473,399363.7065,138626.928,2403.61679774085,0,2403.61679774085,1,0,4,2,82,23
800837,399247.3348,138785.2788,473,399363.7065,138626.928,5103.24962703368,0,5103.24962703368,0,3,3,0,152,8
801829,399323.3903,138790.1796,473,399363.7065,138626.928,2373.62301664357,0,2373.62301664357,0,0,3,6,81,3
802064,399343.1288,138672.762,473,399363.7065,138626.928,3351.62914203484,0,3351.62914203484,0,0,4,2,75,11
804802,399256.0594,138468.4752,473,399363.7065,138626.928,2767.61776837997,0,2767.61776837997,0,9,10,3,48,11
806584,399330.0473,138821.6163,473,399363.7065,138626.928,3455.43565695334,0,3455.43565695334,0,9,2,0,38,18
806777,399432.3481,138752.0852,473,399363.7065,138626.928,2611.47761527763,0,2611.47761527763,0,1,0,2,103,22
